load,Month_sin,Month_cos,Day_sin,Day_cos,Hour_sin,Hour_cos,Day of the Week_sin,Day of the Week_cos
73,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
72,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
73,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
71,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
70,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
71,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146
72,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146
74,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
63,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
81,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
92,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
115,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
118,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
114,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
114,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191
115,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
118,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
123,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
112,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191
100,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191
90,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
70,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
80,0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
91,0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
107,0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
